!CSV A.01.01
!Keysight Technologies,N5224A,MY51441075,A.10.49.11
!Date: Saturday, November 26, 2022 12:56:54
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S21(DB),S21(DEG)
13775000000,-35.81385,4.0607357
13776000000,-35.814289,1.6857841
13777000000,-35.814083,-0.69331777
13778000000,-35.813942,-3.0702395
13779000000,-35.814831,-5.4474683
13780000000,-35.81501,-7.819603
13781000000,-35.816113,-10.19774
13782000000,-35.816952,-12.578275
13783000000,-35.817898,-14.9566
13784000000,-35.819595,-17.330271
13785000000,-35.820686,-19.714325
13786000000,-35.821453,-22.090588
13787000000,-35.823078,-24.468554
13788000000,-35.82452,-26.844406
13789000000,-35.82663,-29.221657
13790000000,-35.828167,-31.596783
13791000000,-35.830246,-33.970505
13792000000,-35.830967,-36.345127
13793000000,-35.834232,-38.723404
13794000000,-35.835773,-41.100513
13795000000,-35.838619,-43.466557
13796000000,-35.840389,-45.841221
13797000000,-35.842636,-48.217403
13798000000,-35.844929,-50.593529
13799000000,-35.846855,-52.964294
13800000000,-35.849651,-55.334179
13801000000,-35.852139,-57.702633
13802000000,-35.854694,-60.071609
13803000000,-35.857346,-62.440792
13804000000,-35.859409,-64.809235
13805000000,-35.862602,-67.176117
13806000000,-35.864677,-69.547661
13807000000,-35.867371,-71.916664
13808000000,-35.870586,-74.281891
13809000000,-35.873253,-76.652199
13810000000,-35.876015,-79.014702
13811000000,-35.878796,-81.376862
13812000000,-35.880886,-83.742798
13813000000,-35.882587,-86.103668
13814000000,-35.884434,-88.46508
13815000000,-35.887146,-90.822472
13816000000,-35.890282,-93.182457
13817000000,-35.892483,-95.546547
13818000000,-35.895485,-97.90799
13819000000,-35.897675,-100.26372
13820000000,-35.899906,-102.62146
13821000000,-35.90221,-104.97725
13822000000,-35.904266,-107.33212
13823000000,-35.906269,-109.69032
13824000000,-35.907688,-112.04501
13825000000,-35.908451,-114.40107
13826000000,-35.911095,-116.75606
13827000000,-35.9119,-119.11211
13828000000,-35.913212,-121.46798
13829000000,-35.914845,-123.82227
13830000000,-35.917248,-126.17513
13831000000,-35.918621,-128.5284
13832000000,-35.919083,-130.88795
13833000000,-35.920128,-133.24132
13834000000,-35.921032,-135.60298
13835000000,-35.921913,-137.96033
13836000000,-35.923016,-140.32184
13837000000,-35.92387,-142.6795
13838000000,-35.924377,-145.03067
13839000000,-35.925423,-147.39102
13840000000,-35.925751,-149.75075
13841000000,-35.926563,-152.11278
13842000000,-35.927006,-154.47266
13843000000,-35.927368,-156.8345
13844000000,-35.927303,-159.19971
13845000000,-35.92754,-161.55844
13846000000,-35.927879,-163.92461
13847000000,-35.927952,-166.28922
13848000000,-35.927952,-168.6528
13849000000,-35.927433,-171.01947
13850000000,-35.928574,-173.39101
13851000000,-35.929081,-175.76076
13852000000,-35.929466,-178.12874
13853000000,-35.92881,179.50174
13854000000,-35.928528,177.13356
13855000000,-35.928078,174.76373
13856000000,-35.92791,172.39061
13857000000,-35.927654,170.0188
13858000000,-35.927521,167.65765
13859000000,-35.928093,165.29031
13860000000,-35.928177,162.92554
13861000000,-35.928947,160.55695
13862000000,-35.929379,158.19392
13863000000,-35.929989,155.82272
13864000000,-35.930573,153.45297
13865000000,-35.931099,151.0845
13866000000,-35.932156,148.7224
13867000000,-35.932522,146.35472
13868000000,-35.932091,143.98657
13869000000,-35.932011,141.62703
13870000000,-35.932018,139.25963
13871000000,-35.931774,136.88847
13872000000,-35.931335,134.52516
13873000000,-35.931664,132.1627
13874000000,-35.932205,129.80283
13875000000,-35.931637,127.44508
13876000000,-35.932411,125.09452
13877000000,-35.93187,122.73923
13878000000,-35.931915,120.38009
13879000000,-35.931568,118.02574
13880000000,-35.931965,115.676
13881000000,-35.932308,113.32555
13882000000,-35.932037,110.97667
13883000000,-35.932442,108.62917
13884000000,-35.933105,106.27512
13885000000,-35.933823,103.93013
13886000000,-35.934074,101.58338
13887000000,-35.933716,99.240265
13888000000,-35.93433,96.891716
13889000000,-35.934975,94.548195
13890000000,-35.934692,92.196632
13891000000,-35.934505,89.847946
13892000000,-35.934914,87.504311
13893000000,-35.934322,85.158134
13894000000,-35.934109,82.811012
13895000000,-35.934685,80.454048
13896000000,-35.935425,78.108627
13897000000,-35.935387,75.760216
13898000000,-35.93544,73.414764
13899000000,-35.935989,71.065987
13900000000,-35.935917,68.718193
13901000000,-35.936161,66.371765
13902000000,-35.936062,64.022118
13903000000,-35.935947,61.675106
13904000000,-35.936337,59.322517
13905000000,-35.935555,56.973072
13906000000,-35.935406,54.623867
13907000000,-35.93441,52.275082
13908000000,-35.934452,49.91988
13909000000,-35.933399,47.569565
13910000000,-35.934128,45.217163
13911000000,-35.933014,42.863716
13912000000,-35.931541,40.514484
13913000000,-35.931622,38.168316
13914000000,-35.930847,35.816357
13915000000,-35.929565,33.460907
13916000000,-35.928696,31.109213
13917000000,-35.927113,28.76218
13918000000,-35.925327,26.420584
13919000000,-35.923782,24.07102
13920000000,-35.922184,21.726837
13921000000,-35.920849,19.37385
13922000000,-35.917904,17.025148
13923000000,-35.916233,14.677158
13924000000,-35.913979,12.330056
13925000000,-35.910683,9.9785156
13926000000,-35.907478,7.6298141
13927000000,-35.904915,5.2821193
13928000000,-35.902607,2.9377198
13929000000,-35.900181,0.59059662
13930000000,-35.898277,-1.7620307
13931000000,-35.896416,-4.1150827
13932000000,-35.893311,-6.4687667
13933000000,-35.890327,-8.8199158
13934000000,-35.887688,-11.168343
13935000000,-35.884228,-13.521828
13936000000,-35.880527,-15.873865
13937000000,-35.876583,-18.229124
13938000000,-35.873146,-20.576813
13939000000,-35.86972,-22.928385
13940000000,-35.865326,-25.28195
13941000000,-35.861629,-27.636162
13942000000,-35.85733,-29.996664
13943000000,-35.853992,-32.352646
13944000000,-35.848946,-34.708694
13945000000,-35.845215,-37.066742
13946000000,-35.841038,-39.431084
13947000000,-35.836063,-41.789013
13948000000,-35.831959,-44.151684
13949000000,-35.827003,-46.513634
13950000000,-35.821743,-48.878902
13951000000,-35.817139,-51.239338
13952000000,-35.813522,-53.599499
13953000000,-35.808846,-55.964069
13954000000,-35.804718,-58.326626
13955000000,-35.801197,-60.689625
13956000000,-35.795723,-63.053997
13957000000,-35.792721,-65.420753
13958000000,-35.788654,-67.778976
13959000000,-35.78455,-70.143425
13960000000,-35.781116,-72.507835
13961000000,-35.777103,-74.875076
13962000000,-35.772655,-77.248016
13963000000,-35.768616,-79.609055
13964000000,-35.765533,-81.978424
13965000000,-35.761349,-84.347412
13966000000,-35.757561,-86.721436
13967000000,-35.753567,-89.090408
13968000000,-35.749668,-91.460693
13969000000,-35.745544,-93.824692
13970000000,-35.74194,-96.193153
13971000000,-35.737816,-98.560226
13972000000,-35.734451,-100.92221
13973000000,-35.730721,-103.2881
13974000000,-35.727337,-105.65088
13975000000,-35.723946,-108.01164
13976000000,-35.721722,-110.37973
13977000000,-35.717598,-112.73946
13978000000,-35.714214,-115.10217
13979000000,-35.710747,-117.46652
13980000000,-35.707218,-119.83413
13981000000,-35.702511,-122.1955
13982000000,-35.698242,-124.55921
13983000000,-35.695347,-126.92022
13984000000,-35.691582,-129.28679
13985000000,-35.688572,-131.64384
13986000000,-35.685432,-134.0007
13987000000,-35.68108,-136.35641
13988000000,-35.677486,-138.7178
13989000000,-35.674183,-141.07381
13990000000,-35.669849,-143.43416
13991000000,-35.666458,-145.78758
13992000000,-35.662205,-148.14398
13993000000,-35.657734,-150.5016
13994000000,-35.653282,-152.85767
13995000000,-35.649849,-155.21262
13996000000,-35.646435,-157.56998
13997000000,-35.64217,-159.92767
13998000000,-35.637573,-162.28438
13999000000,-35.632362,-164.64256
14000000000,-35.62772,-166.99767
14001000000,-35.622845,-169.35085
14002000000,-35.61776,-171.70422
14003000000,-35.612301,-174.06129
14004000000,-35.607651,-176.41515
14005000000,-35.602821,-178.76984
14006000000,-35.597858,178.882
14007000000,-35.592621,176.52887
14008000000,-35.587257,174.17729
14009000000,-35.582298,171.81754
14010000000,-35.576759,169.4592
14011000000,-35.571346,167.09819
14012000000,-35.565437,164.74174
14013000000,-35.559536,162.37762
14014000000,-35.553391,160.01884
14015000000,-35.547195,157.65947
14016000000,-35.540855,155.30063
14017000000,-35.53437,152.93585
14018000000,-35.5275,150.58044
14019000000,-35.521629,148.21751
14020000000,-35.514973,145.85326
14021000000,-35.508682,143.48711
14022000000,-35.502598,141.12347
14023000000,-35.496487,138.75575
14024000000,-35.489857,136.38374
14025000000,-35.483273,134.01018
14026000000,-35.47731,131.63313
14027000000,-35.470654,129.25981
14028000000,-35.464718,126.88512
14029000000,-35.458424,124.51544
14030000000,-35.452274,122.13895
14031000000,-35.445644,119.7597
14032000000,-35.439323,117.38395
14033000000,-35.433681,115.00326
14034000000,-35.427811,112.62482
14035000000,-35.421425,110.24742
14036000000,-35.415798,107.86716
14037000000,-35.409527,105.48983
14038000000,-35.404255,103.1048
14039000000,-35.39843,100.72469
14040000000,-35.393139,98.344276
14041000000,-35.387585,95.971825
14042000000,-35.381725,93.591995
14043000000,-35.376122,91.213699
14044000000,-35.370529,88.834808
14045000000,-35.364357,86.455978
14046000000,-35.358505,84.083405
14047000000,-35.352936,81.704659
14048000000,-35.347309,79.331635
14049000000,-35.34148,76.953705
14050000000,-35.335361,74.58049
14051000000,-35.329193,72.203789
14052000000,-35.323547,69.830185
14053000000,-35.318863,67.457855
14054000000,-35.313251,65.089279
14055000000,-35.306873,62.719257
14056000000,-35.301723,60.352577
14057000000,-35.296673,57.981819
14058000000,-35.291874,55.61438
14059000000,-35.286491,53.248104
14060000000,-35.281082,50.881481
14061000000,-35.275272,48.518227
14062000000,-35.26931,46.155369
14063000000,-35.264187,43.786972
14064000000,-35.258396,41.417671
14065000000,-35.252762,39.049278
14066000000,-35.246967,36.681587
14067000000,-35.240982,34.312801
14068000000,-35.234921,31.939075
14069000000,-35.229053,29.564802
14070000000,-35.22332,27.192743
14071000000,-35.216953,24.815739
14072000000,-35.210693,22.449507
14073000000,-35.204819,20.075203
14074000000,-35.197598,17.703142
14075000000,-35.19157,15.333964
14076000000,-35.185303,12.962577
14077000000,-35.179638,10.585959
14078000000,-35.172901,8.2109985
14079000000,-35.165779,5.8340497
14080000000,-35.159191,3.4563444
14081000000,-35.151634,1.0754532
14082000000,-35.144138,-1.2952801
14083000000,-35.137634,-3.6710453
14084000000,-35.131153,-6.0465927
14085000000,-35.123653,-8.4259386
14086000000,-35.117065,-10.800119
14087000000,-35.110806,-13.17625
14088000000,-35.104374,-15.55353
14089000000,-35.097569,-17.933023
14090000000,-35.090107,-20.316368
14091000000,-35.083599,-22.697319
14092000000,-35.076302,-25.083553
14093000000,-35.069771,-27.46384
14094000000,-35.062504,-29.846107
14095000000,-35.055515,-32.222614
14096000000,-35.047852,-34.606079
14097000000,-35.041195,-36.99292
14098000000,-35.034458,-39.375408
14099000000,-35.027336,-41.754414
14100000000,-35.020947,-44.134991
14101000000,-35.015102,-46.52063
14102000000,-35.007343,-48.90234
14103000000,-34.99892,-51.291
14104000000,-34.992531,-53.675686
14105000000,-34.985363,-56.060223
14106000000,-34.978542,-58.440754
14107000000,-34.972328,-60.822365
14108000000,-34.964581,-63.203907
14109000000,-34.957634,-65.585373
14110000000,-34.949844,-67.963898
14111000000,-34.942944,-70.345093
14112000000,-34.935757,-72.723633
14113000000,-34.928993,-75.100082
14114000000,-34.92263,-77.485008
14115000000,-34.91539,-79.869812
14116000000,-34.908901,-82.251022
14117000000,-34.901875,-84.627693
14118000000,-34.895329,-87.007935
14119000000,-34.888798,-89.38797
14120000000,-34.881783,-91.771294
14121000000,-34.874855,-94.154205
14122000000,-34.868645,-96.533981
14123000000,-34.860653,-98.919708
14124000000,-34.853996,-101.30267
14125000000,-34.846722,-103.68156
14126000000,-34.839741,-106.06641
14127000000,-34.832508,-108.44233
14128000000,-34.825573,-110.82999
14129000000,-34.819244,-113.21288
14130000000,-34.812195,-115.59478
14131000000,-34.805786,-117.97399
14132000000,-34.79953,-120.35478
14133000000,-34.793774,-122.73811
14134000000,-34.786877,-125.12508
14135000000,-34.780441,-127.51018
14136000000,-34.77319,-129.8978
14137000000,-34.766411,-132.28531
14138000000,-34.760094,-134.67043
14139000000,-34.753857,-137.05762
14140000000,-34.747398,-139.452
14141000000,-34.741386,-141.84233
14142000000,-34.734577,-144.23619
14143000000,-34.728157,-146.62918
14144000000,-34.722103,-149.02406
14145000000,-34.714607,-151.41899
14146000000,-34.707096,-153.81206
14147000000,-34.700043,-156.20357
14148000000,-34.69313,-158.59511
14149000000,-34.686584,-160.99178
14150000000,-34.679764,-163.38509
14151000000,-34.672768,-165.78123
14152000000,-34.665936,-168.18002
14153000000,-34.658833,-170.57541
14154000000,-34.652142,-172.97043
14155000000,-34.645737,-175.36887
14156000000,-34.639408,-177.769
14157000000,-34.632717,179.82503
14158000000,-34.62553,177.42445
14159000000,-34.618843,175.02277
14160000000,-34.612221,172.62126
14161000000,-34.605484,170.22214
14162000000,-34.598663,167.8214
14163000000,-34.592216,165.42007
14164000000,-34.586208,163.0217
14165000000,-34.580173,160.61873
14166000000,-34.573769,158.22162
14167000000,-34.567223,155.81688
14168000000,-34.561001,153.41473
14169000000,-34.554775,151.0061
14170000000,-34.548141,148.60756
14171000000,-34.542171,146.20769
14172000000,-34.536358,143.80815
14173000000,-34.529934,141.40532
14174000000,-34.524052,139.00534
14175000000,-34.517765,136.60719
14176000000,-34.512157,134.21283
14177000000,-34.506107,131.81726
14178000000,-34.500786,129.4151
14179000000,-34.495514,127.0153
14180000000,-34.489727,124.61469
14181000000,-34.484547,122.21542
14182000000,-34.478855,119.82017
14183000000,-34.473438,117.41772
14184000000,-34.468052,115.01865
14185000000,-34.462357,112.61778
14186000000,-34.457077,110.21741
14187000000,-34.451454,107.82126
14188000000,-34.445271,105.42299
14189000000,-34.43948,103.02386
14190000000,-34.433659,100.62334
14191000000,-34.42802,98.225311
14192000000,-34.42226,95.824966
14193000000,-34.416698,93.427315
14194000000,-34.411343,91.025833
14195000000,-34.406097,88.627075
14196000000,-34.40062,86.231529
14197000000,-34.395653,83.831291
14198000000,-34.390415,81.433937
14199000000,-34.384922,79.029861
14200000000,-34.380047,76.627739
14201000000,-34.374737,74.223221
14202000000,-34.369633,71.822166
14203000000,-34.364712,69.420364
14204000000,-34.358902,67.017479
14205000000,-34.353912,64.613548
14206000000,-34.349277,62.208641
14207000000,-34.344151,59.799892
14208000000,-34.338367,57.398964
14209000000,-34.333225,54.993755
14210000000,-34.327576,52.589218
14211000000,-34.322052,50.183933
14212000000,-34.316925,47.775883
14213000000,-34.312107,45.365406
14214000000,-34.306995,42.960739
14215000000,-34.301895,40.556004
14216000000,-34.297073,38.152065
14217000000,-34.291805,35.745544
14218000000,-34.286888,33.342514
14219000000,-34.281784,30.938677
14220000000,-34.276592,28.533844
14221000000,-34.271397,26.13258
14222000000,-34.266823,23.729294
14223000000,-34.261791,21.320221
14224000000,-34.256512,18.913286
14225000000,-34.251762,16.504738
14226000000,-34.246777,14.094687
14227000000,-34.24139,11.686769
14228000000,-34.236343,9.2821455
14229000000,-34.231628,6.8730669
14230000000,-34.226665,4.46279
14231000000,-34.2215,2.0551307
14232000000,-34.216976,-0.34476605
14233000000,-34.212311,-2.75576
14234000000,-34.207569,-5.1618257
14235000000,-34.20232,-7.5737243
14236000000,-34.197208,-9.9869881
14237000000,-34.191818,-12.400546
14238000000,-34.187092,-14.811861
14239000000,-34.182381,-17.222448
14240000000,-34.177391,-19.631174
14241000000,-34.173458,-22.039392
14242000000,-34.168709,-24.449028
14243000000,-34.164833,-26.858631
14244000000,-34.160347,-29.269144
14245000000,-34.155754,-31.679995
14246000000,-34.152233,-34.094891
14247000000,-34.148949,-36.501469
14248000000,-34.144753,-38.910648
14249000000,-34.141048,-41.325306
14250000000,-34.137394,-43.741859
14251000000,-34.133533,-46.157684
14252000000,-34.129444,-48.565929
14253000000,-34.126305,-50.979141
14254000000,-34.123661,-53.392826
14255000000,-34.11993,-55.801296
14256000000,-34.116512,-58.213497
14257000000,-34.112713,-60.62653
14258000000,-34.109371,-63.037388
14259000000,-34.106777,-65.446571
14260000000,-34.103699,-67.858757
14261000000,-34.101215,-70.273003
14262000000,-34.098095,-72.683304
14263000000,-34.095016,-75.093552
14264000000,-34.091923,-77.504318
14265000000,-34.088993,-79.913567
14266000000,-34.086189,-82.322807
14267000000,-34.083515,-84.730827
14268000000,-34.080269,-87.142296
14269000000,-34.076199,-89.549927
14270000000,-34.073055,-91.95694
14271000000,-34.069588,-94.36248
14272000000,-34.065651,-96.769371
14273000000,-34.062492,-99.181511
14274000000,-34.060009,-101.58802
14275000000,-34.056091,-103.99474
14276000000,-34.053314,-106.40907
14277000000,-34.050507,-108.81544
14278000000,-34.047134,-111.22913
14279000000,-34.043621,-113.63775
14280000000,-34.039631,-116.04527
14281000000,-34.036045,-118.45343
14282000000,-34.031757,-120.86761
14283000000,-34.027779,-123.27995
14284000000,-34.02393,-125.68909
14285000000,-34.01976,-128.09497
14286000000,-34.015812,-130.50601
